DataPoint,UnixTime,SessionTime,Wheel_RPM_Left,Wheel_RPM_Right,Stroke1_mm,Stroke2_mm,GPS_Lat,GPS_Lng,GPS_Age,GPS_Course,GPS_Speed,IMU_AccelX,IMU_AccelY,IMU_AccelZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ
1338,1776426801933,248147,105.70,128.00,21.23,33.30,42.668152,-83.218240,102.00,285.07,9.99,-0.6410,1.4150,1.0030,0.1470,-0.0070,0.7080
1339,1776426802134,248348,93.90,117.40,21.26,33.57,42.668151,-83.218234,149.00,349.76,9.02,-0.5370,1.4420,1.0400,-0.1930,0.1200,0.7210
1340,1776426802334,248548,84.20,107.90,21.00,33.80,42.668155,-83.218232,75.00,61.55,8.25,-0.4270,1.4640,1.0230,-0.0870,0.1540,0.7320
1341,1776426802534,248748,77.20,102.20,20.57,33.84,42.668157,-83.218236,71.00,139.49,7.69,-0.3130,1.4810,0.9820,-0.1030,-0.1960,0.7410
1342,1776426802734,248948,73.50,96.40,20.47,33.89,42.668155,-83.218239,81.00,221.80,7.34,-0.1960,1.4930,1.0370,-0.1740,0.1830,0.7460
1343,1776426802934,249148,71.30,95.70,21.35,32.53,42.668152,-83.218236,89.00,306.03,7.20,-0.0760,1.4990,0.9790,-0.1950,0.0150,0.7490
1344,1776426803134,249348,73.00,95.70,20.15,34.04,42.668154,-83.218232,136.00,29.39,7.28,0.0440,1.5000,1.0490,-0.1070,-0.1590,0.7500
1345,1776426803334,249548,76.70,99.30,20.32,33.98,42.668157,-83.218234,131.00,109.27,7.57,0.1630,1.4950,0.9870,0.1940,0.1320,0.7470
1346,1776426803534,249748,81.90,105.10,20.42,33.81,42.668157,-83.218239,56.00,183.64,8.08,0.2810,1.4850,1.0170,0.1970,0.0640,0.7420
1347,1776426803735,249949,90.70,113.70,20.79,33.72,42.668153,-83.218241,65.00,251.29,8.79,0.3960,1.4700,1.0280,-0.1200,0.0380,0.7350
1348,1776426803935,250149,100.50,124.00,21.12,33.53,42.668149,-83.218237,74.00,311.70,9.71,0.5070,1.4490,1.0380,0.0980,0.0040,0.7240
1349,1776426804135,250349,113.50,136.80,21.35,33.37,42.668150,-83.218229,86.00,4.98,10.81,0.6130,1.4230,0.9690,-0.1870,0.0320,0.7120
1350,1776426804335,250549,128.70,151.80,21.71,33.14,42.668154,-83.218224,148.00,51.57,12.09,0.7130,1.3920,1.0390,-0.0750,-0.0900,0.6960
1351,1776426804535,250749,146.90,169.20,21.83,32.89,42.668161,-83.218225,106.00,92.09,13.54,0.8060,1.3560,0.9510,0.1760,0.0280,0.6780
1352,1776426804735,250949,165.80,186.80,22.10,32.48,42.668167,-83.218231,104.00,127.23,15.15,0.8910,1.3150,1.0420,-0.0690,0.1590,0.6580
1353,1776426804935,251149,185.40,207.00,22.11,32.18,42.668170,-83.218242,103.00,157.65,16.89,0.9660,1.2690,0.9950,0.0240,-0.1760,0.6350
1354,1776426805135,251349,207.30,227.20,22.45,31.67,42.668170,-83.218254,88.00,183.98,18.74,1.0330,1.2190,0.9670,0.1780,-0.0630,0.6100
1355,1776426805335,251549,231.50,250.00,22.36,31.32,42.668165,-83.218267,120.00,206.74,20.70,1.0880,1.1650,0.9750,0.0540,0.1420,0.5820
1356,1776426805336,251550,,,,,,,,,,,,,,,
1357,1776426805536,251750,255.20,273.90,22.48,30.75,42.668157,-83.218277,123.00,226.42,22.74,1.1330,1.1060,1.0060,-0.0110,-0.1200,0.5530
1358,1776426805736,251950,280.30,298.00,23.44,29.22,42.668146,-83.218285,59.00,243.41,24.84,1.1670,1.0430,1.0210,0.0140,0.1910,0.5220
1359,1776426805936,252150,305.90,320.90,22.98,29.78,42.668133,-83.218289,78.00,258.06,26.99,1.1890,0.9770,0.9980,0.1940,-0.0860,0.4880
1360,1776426806136,252350,332.30,346.30,22.96,29.16,42.668118,-83.218288,140.00,270.65,29.14,1.1990,0.9070,0.9880,-0.1420,0.0020,0.4530
1361,1776426806336,252550,357.60,370.40,23.15,28.70,42.668103,-83.218284,96.00,281.42,31.30,1.1970,0.8330,1.0400,0.0270,0.1430,0.4170
1362,1776426806536,252750,382.90,395.00,23.03,28.05,42.668087,-83.218276,80.00,290.59,33.43,1.1840,0.7570,1.0240,-0.0530,-0.1340,0.3790
1363,1776426806736,252950,408.40,417.60,23.47,27.51,42.668072,-83.218265,92.00,298.31,35.51,1.1580,0.6780,0.9770,0.1460,-0.1570,0.3390
1364,1776426806936,253150,432.70,440.80,23.52,26.74,42.668056,-83.218250,127.00,304.75,37.53,1.1210,0.5970,1.0460,-0.0770,0.0590,0.2980
1365,1776426807137,253351,455.90,464.00,23.25,26.03,42.668041,-83.218233,145.00,310.01,39.46,1.0720,0.5130,0.9990,-0.1040,0.1870,0.2560
1366,1776426807337,253551,477.60,483.70,23.32,25.45,42.668026,-83.218214,114.00,314.20,41.29,1.0130,0.4280,1.0410,0.0890,-0.1220,0.2140
1367,1776426807537,253751,496.90,503.70,23.18,24.68,42.668012,-83.218192,132.00,317.40,42.98,0.9440,0.3410,0.9850,0.1990,-0.0840,0.1700
1368,1776426807737,253951,516.50,519.50,23.20,24.06,42.667997,-83.218169,133.00,319.70,44.54,0.8650,0.2520,1.0320,0.0950,-0.0920,0.1260
1369,1776426807937,254151,532.80,535.50,23.09,23.28,42.667983,-83.218145,93.00,321.13,45.94,0.7780,0.1630,0.9500,-0.1730,0.0600,0.0820
1370,1776426808137,254351,547.70,549.00,23.04,22.57,42.667968,-83.218120,64.00,321.76,47.17,0.6830,0.0740,0.9680,-0.1780,-0.0500,0.0370
1371,1776426808337,254551,560.80,560.00,22.78,21.84,42.667954,-83.218094,61.00,321.63,48.22,0.5810,-0.0160,0.9510,-0.1360,-0.0760,-0.0080
1372,1776426808537,254751,,,22.88,21.14,,,,,,,,,,,
1373,1776426808538,254752,571.60,570.10,23.64,21.22,42.667938,-83.218068,111.00,320.75,49.07,0.4730,-0.1060,1.0270,0.0300,-0.1870,-0.0530
1374,1776426808738,254952,579.80,576.60,22.54,20.52,42.667922,-83.218043,83.00,319.15,49.72,0.3610,-0.1960,0.9790,0.1020,-0.0310,-0.0980
1375,1776426808938,255152,584.90,582.00,22.48,19.70,42.667905,-83.218018,137.00,316.86,50.16,0.2450,-0.2850,0.9900,-0.1880,0.0990,-0.1420
1376,1776426809138,255352,590.00,583.00,22.38,18.95,42.667887,-83.217994,116.00,313.86,50.38,0.1260,-0.3730,1.0430,-0.0450,-0.0560,-0.1860
1377,1776426809338,255552,589.90,583.10,22.10,18.28,42.667867,-83.217972,116.00,310.18,50.40,0.0060,-0.4590,0.9700,0.1480,0.1290,-0.2290
1378,1776426809538,255752,589.00,580.50,22.00,17.62,42.667847,-83.217952,73.00,305.79,50.19,-0.1130,-0.5440,1.0090,-0.0490,0.1910,-0.2720
1379,1776426809738,255952,584.60,574.00,22.20,17.03,42.667826,-83.217935,124.00,300.70,49.77,-0.2320,-0.6270,0.9690,-0.1090,-0.0230,-0.3130
1380,1776426809938,256152,576.40,566.50,22.72,16.33,42.667803,-83.217921,138.00,294.88,49.15,-0.3490,-0.7070,0.9530,0.1170,0.0370,-0.3540
1381,1776426809939,256153,,,,,,,,,,,,,,,
1382,1776426810138,256352,568.80,555.40,22.81,15.79,42.667780,-83.217911,106.00,288.30,48.32,-0.4610,-0.7850,0.9750,0.1020,0.0090,-0.3930
1383,1776426810139,256353,,,,,,,,,,,,,,,
1384,1776426810338,256552,,,22.77,15.14,,,,,,,,,,,
1385,1776426810339,256553,556.40,544.00,23.84,15.95,42.667757,-83.217904,149.00,280.93,47.29,-0.5700,-0.8610,0.9920,0.0200,-0.0610,-0.4300
1386,1776426810539,256753,543.10,528.00,23.11,14.46,42.667734,-83.217903,107.00,272.74,46.08,-0.6720,-0.9330,0.9680,-0.1190,0.1300,-0.4660
1387,1776426810739,256953,527.90,512.10,22.89,13.90,42.667712,-83.217906,71.00,263.68,44.70,-0.7680,-1.0010,0.9640,0.1100,-0.1250,-0.5010
1388,1776426810939,257153,509.60,493.70,23.27,13.45,42.667691,-83.217915,84.00,253.68,43.16,-0.8560,-1.0670,0.9880,0.1830,0.0180,-0.5330
1389,1776426811139,257353,492.10,472.90,23.36,13.02,42.667673,-83.217927,66.00,242.67,41.47,-0.9360,-1.1280,0.9600,0.0390,-0.1310,-0.5640
1390,1776426811339,257553,471.00,451.20,23.34,12.43,42.667658,-83.217945,59.00,230.58,39.66,-1.0060,-1.1850,0.9600,-0.0190,0.1030,-0.5930
1391,1776426811539,257753,449.90,428.30,23.17,12.18,42.667646,-83.217965,139.00,217.30,37.74,-1.0670,-1.2380,0.9840,-0.0750,-0.0280,-0.6190
1392,1776426811739,257953,425.70,406.40,23.02,11.62,42.667639,-83.217987,55.00,202.73,35.73,-1.1160,-1.2870,1.0180,0.0850,-0.1110,-0.6430
1393,1776426811939,258153,402.50,381.40,23.36,11.45,42.667638,-83.218010,60.00,186.72,33.65,-1.1550,-1.3310,1.0240,-0.1210,0.1470,-0.6650
1394,1776426812140,258354,377.90,356.20,23.19,10.95,42.667640,-83.218031,94.00,169.14,31.53,-1.1810,-1.3700,1.0430,-0.1020,-0.0840,-0.6850
1395,1776426812340,258554,352.80,330.30,23.13,10.84,42.667648,-83.218048,75.00,149.80,29.37,-1.1970,-1.4040,1.0480,-0.0470,0.0480,-0.7020
1396,1776426812540,258754,327.60,305.90,22.88,10.47,42.667659,-83.218060,112.00,128.49,27.21,-1.2000,-1.4330,1.0300,-0.1430,0.1200,-0.7170
1397,1776426812740,258954,303.20,280.30,22.71,10.36,42.667671,-83.218064,134.00,104.97,25.07,-1.1910,-1.4570,1.0030,0.1620,0.0400,-0.7290
1398,1776426812940,259154,278.20,255.70,23.29,11.71,42.667682,-83.218061,52.00,78.96,22.96,-1.1700,-1.4760,1.0490,0.0410,-0.1210,-0.7380
1399,1776426813140,259354,255.90,231.00,22.69,10.04,42.667690,-83.218052,93.00,50.14,20.92,-1.1380,-1.4890,1.0190,-0.1970,0.1310,-0.7450
1400,1776426813340,259554,233.20,208.90,22.63,9.93,42.667693,-83.218040,65.00,18.16,18.95,-1.0940,-1.4970,1.0390,-0.1780,0.0350,-0.7490
1401,1776426813341,259555,,,,,,,,,,,,,,,
1402,1776426813540,259754,,,22.22,9.92,,,,,,,,,,,
1403,1776426813541,259755,210.20,186.90,22.92,11.47,42.667690,-83.218029,79.00,342.62,17.08,-1.0390,-1.5000,0.9600,-0.0070,-0.0660,-0.7500
1404,1776426813741,259955,190.80,166.40,22.27,10.09,42.667684,-83.218023,132.00,303.08,15.32,-0.9740,-1.4970,1.0440,-0.0790,0.1870,-0.7490
1405,1776426813941,260155,171.30,148.00,22.00,10.00,42.667677,-83.218025,83.00,259.10,13.71,-0.8990,-1.4890,1.0250,0.1730,0.1530,-0.7450
1406,1776426814141,260355,155.00,130.10,21.75,10.10,42.667674,-83.218032,85.00,210.31,12.24,-0.8150,-1.4760,1.0340,-0.1000,-0.0920,-0.7380
1407,1776426814341,260555,138.40,114.70,21.61,10.37,42.667676,-83.218039,55.00,156.39,10.94,-0.7230,-1.4570,0.9940,0.1650,-0.1790,-0.7280
1408,1776426814541,260755,125.20,102.30,21.22,10.49,42.667681,-83.218040,83.00,97.30,9.81,-0.6240,-1.4330,0.9770,0.0250,0.1530,-0.7160
1409,1776426814741,260955,114.50,92.70,21.19,10.72,42.667684,-83.218035,77.00,33.32,8.88,-0.5190,-1.4040,1.0160,-0.0790,-0.0610,-0.7020
1410,1776426814942,261156,104.90,84.10,20.73,10.99,42.667681,-83.218030,64.00,325.28,8.15,-0.4080,-1.3700,1.0040,0.1470,-0.1290,-0.6850
1411,1776426815142,261356,98.70,78.90,20.69,11.36,42.667678,-83.218031,127.00,254.60,7.62,-0.2930,-1.3300,0.9510,-0.0230,0.0050,-0.6650
1412,1776426815342,261556,95.20,74.20,20.21,11.76,42.667677,-83.218036,125.00,183.30,7.30,-0.1760,-1.2860,1.0340,-0.1960,0.1280,-0.6430
1413,1776426815542,261756,93.80,74.20,20.15,12.14,42.667681,-83.218038,86.00,113.73,7.20,-0.0560,-1.2380,1.0050,0.0570,-0.1440,-0.6190
1414,1776426815742,261956,95.40,76.00,20.22,12.59,42.667683,-83.218035,59.00,48.18,7.31,0.0640,-1.1850,1.0190,-0.1840,0.1660,-0.5920
1415,1776426815942,262156,97.40,80.10,20.43,13.05,42.667683,-83.218030,78.00,348.48,7.64,0.1830,-1.1280,1.0070,-0.0100,-0.0460,-0.5640
1416,1776426816142,262356,104.10,86.10,20.64,13.47,42.667679,-83.218028,109.00,295.77,8.19,0.3000,-1.0660,1.0150,-0.0370,-0.1650,-0.5330
1417,1776426816342,262556,112.00,96.50,21.06,14.06,42.667675,-83.218030,102.00,250.42,8.93,0.4150,-1.0010,0.9680,-0.0590,-0.1260,-0.5000
1418,1776426816543,262757,122.60,108.30,21.18,14.53,42.667672,-83.218035,72.00,212.22,9.88,0.5250,-0.9320,0.9690,0.1800,0.0530,-0.4660
1419,1776426816743,262957,135.30,121.90,21.45,15.15,42.667672,-83.218043,63.00,180.62,11.01,0.6300,-0.8600,0.9930,0.0390,-0.1400,-0.4300
1420,1776426816943,263157,149.90,137.60,21.39,15.77,42.667675,-83.218050,62.00,154.85,12.32,0.7290,-0.7850,1.0390,0.0330,-0.0530,-0.3920
1421,1776426817143,263357,166.20,155.90,21.72,16.29,42.667680,-83.218057,118.00,134.13,13.80,0.8210,-0.7070,1.0380,0.0270,-0.1940,-0.3530
1422,1776426817343,263557,185.20,173.70,22.09,17.04,42.667686,-83.218062,57.00,117.70,15.43,0.9040,-0.6260,0.9820,0.0490,0.0320,-0.3130
1423,1776426817543,263757,204.40,194.70,22.35,17.65,42.667695,-83.218065,51.00,104.91,17.19,0.9780,-0.5430,0.9500,0.0000,0.1700,-0.2720
1424,1776426817743,263957,226.50,217.50,22.39,18.42,42.667704,-83.218066,86.00,95.18,19.07,1.0430,-0.4580,1.0170,-0.0080,0.1120,-0.2290
1425,1776426817943,264157,248.50,240.90,22.34,19.07,42.667715,-83.218065,82.00,88.03,21.04,1.0970,-0.3720,1.0110,0.1980,-0.1820,-0.1860
1426,1776426818143,264357,271.60,265.90,22.54,19.65,42.667726,-83.218063,143.00,83.05,23.09,1.1400,-0.2840,1.0160,0.0620,0.1980,-0.1420
1427,1776426818343,264557,294.20,291.10,22.68,20.35,42.667738,-83.218061,120.00,79.91,25.20,1.1720,-0.1950,0.9650,0.0840,0.1390,-0.0980
1428,1776426818543,264757,318.40,318.30,23.03,21.23,42.667752,-83.218057,71.00,78.34,27.35,1.1920,-0.1060,1.0100,-0.0870,0.1450,-0.0530
1429,1776426818744,264958,342.60,343.10,23.06,21.94,42.667766,-83.218053,78.00,78.13,29.51,1.2000,-0.0160,0.9830,-0.0470,0.0680,-0.0080
1430,1776426818944,265158,367.30,369.50,23.09,22.63,42.667782,-83.218048,114.00,79.07,31.66,1.1960,0.0740,1.0340,-0.0370,-0.0470,0.0370
1431,1776426819144,265358,392.70,394.20,23.12,23.39,42.667798,-83.218045,51.00,81.03,33.78,1.1800,0.1640,0.9590,-0.1980,-0.1020,0.0820
1432,1776426819344,265558,415.30,418.90,23.12,23.99,42.667816,-83.218042,85.00,83.89,35.86,1.1520,0.2530,1.0230,-0.0710,0.1120,0.1260
1433,1776426819544,265758,438.70,442.60,23.25,24.79,42.667835,-83.218041,145.00,87.53,37.86,1.1130,0.3410,1.0190,0.1980,0.1460,0.1710
1434,1776426819744,265958,458.50,466.70,23.42,25.48,42.667855,-83.218042,148.00,91.89,39.78,1.0630,0.4280,0.9520,-0.1820,-0.0980,0.2140
1435,1776426819944,266158,479.70,488.00,23.31,26.11,42.667876,-83.218046,96.00,96.89,41.58,1.0020,0.5130,1.0180,-0.0880,0.0340,0.2570
1436,1776426820144,266358,497.70,507.30,23.30,26.79,42.667897,-83.218052,81.00,102.47,43.26,0.9310,0.5970,0.9690,-0.1260,0.1300,0.2990
1437,1776426820345,266559,515.90,525.80,23.38,27.37,42.667918,-83.218062,102.00,108.60,44.79,0.8510,0.6790,1.0210,-0.1930,0.1360,0.3390
1438,1776426820545,266759,531.00,544.00,23.13,28.02,42.667939,-83.218075,113.00,115.24,46.16,0.7620,0.7580,1.0190,0.1200,0.0470,0.3790
1439,1776426820745,266959,544.20,557.10,23.10,28.60,42.667959,-83.218092,146.00,122.37,47.36,0.6660,0.8340,1.0370,0.1000,-0.1110,0.4170
1440,1776426820945,267159,556.40,570.30,23.91,28.36,42.667977,-83.218113,66.00,129.96,48.37,0.5630,0.9070,0.9940,0.1930,0.1560,0.4540
1441,1776426821145,267359,564.50,580.80,22.77,29.91,42.667994,-83.218138,67.00,137.99,49.19,0.4550,0.9770,0.9780,-0.1110,0.1980,0.4890
1442,1776426821345,267559,571.50,588.70,22.47,30.42,42.668007,-83.218166,113.00,146.47,49.81,0.3410,1.0440,1.0070,0.0080,0.0990,0.5220
1443,1776426821546,267760,576.00,593.60,22.29,30.86,42.668018,-83.218197,63.00,155.39,50.21,0.2250,1.1060,0.9760,0.1410,-0.1900,0.5530
1444,1776426821746,267960,577.70,596.20,22.34,31.40,42.668024,-83.218230,57.00,164.74,50.40,0.1060,1.1650,0.9720,-0.0180,-0.0690,0.5830
1445,1776426821946,268160,577.30,596.60,21.87,31.85,42.668027,-83.218264,91.00,174.54,50.38,-0.0140,1.2200,0.9870,0.1460,-0.1400,0.6100
1446,1776426822146,268360,572.70,593.00,22.25,32.22,42.668025,-83.218298,118.00,184.79,50.14,-0.1340,1.2700,1.0370,0.1710,0.1640,0.6350
1447,1776426822346,268560,567.00,588.20,22.56,32.56,42.668018,-83.218331,72.00,195.51,49.68,-0.2520,1.3150,0.9730,0.1550,-0.0240,0.6580
1448,1776426822347,268561,,,,,,,,,,,,,,,
1449,1776426822547,268761,559.90,580.30,22.53,32.91,42.668007,-83.218360,55.00,206.70,49.02,-0.3680,1.3560,1.0250,0.0520,-0.0800,0.6780
1450,1776426822747,268961,549.30,572.00,22.68,33.16,42.667992,-83.218386,149.00,218.40,48.16,-0.4800,1.3920,1.0120,-0.0510,0.0750,0.6960
1451,1776426822748,268962,,,,,,,,,,,,,,,
1452,1776426822948,269162,537.20,559.10,22.74,33.37,42.667974,-83.218406,83.00,230.63,47.10,-0.5870,1.4230,0.9610,-0.1870,-0.1330,0.7120
1453,1776426823148,269362,521.20,545.10,23.07,33.62,42.667953,-83.218420,133.00,243.42,45.86,-0.6890,1.4490,0.9640,0.1230,-0.1770,0.7250
1454,1776426823348,269562,504.40,528.30,23.18,33.76,42.667932,-83.218427,137.00,256.80,44.45,-0.7840,1.4700,0.9810,0.0090,0.0140,0.7350
1455,1776426823548,269762,487.20,511.40,23.27,33.97,42.667910,-83.218427,90.00,270.81,42.88,-0.8700,1.4850,0.9840,-0.0220,-0.0150,0.7430
1456,1776426823748,269962,466.60,491.00,23.26,33.89,42.667891,-83.218419,118.00,285.51,41.18,-0.9490,1.4950,1.0070,-0.1780,-0.1830,0.7480
1457,1776426823948,270162,446.10,469.00,23.34,34.07,42.667874,-83.218406,65.00,300.93,39.34,-1.0170,1.5000,0.9770,0.0940,-0.1410,0.7500
1458,1776426824148,270362,422.90,447.80,23.05,34.06,42.667861,-83.218387,149.00,317.15,37.41,-1.0760,1.4990,0.9860,0.1000,-0.1560,0.7490
1459,1776426824149,270363,,,,,,,,,,,,,,,
1460,1776426824349,270563,398.90,424.60,23.33,33.95,42.667853,-83.218365,77.00,334.22,35.39,-1.1230,1.4930,0.9910,-0.1910,-0.0980,0.7460
1461,1776426824549,270763,374.80,399.20,23.10,33.93,42.667851,-83.218343,59.00,352.22,33.30,-1.1600,1.4810,0.9950,-0.1410,0.1570,0.7410
1462,1776426824749,270963,350.70,374.00,23.01,33.77,42.667854,-83.218322,58.00,11.23,31.17,-1.1850,1.4640,0.9670,-0.1350,0.1420,0.7320
1463,1776426824949,271163,326.20,348.20,23.06,33.51,42.667862,-83.218305,110.00,31.35,29.01,-1.1980,1.4420,1.0010,-0.0210,0.0550,0.7210
1464,1776426825149,271363,301.30,323.70,22.95,33.31,42.667872,-83.218294,131.00,52.68,26.85,-1.1990,1.4150,1.0390,-0.0140,-0.1040,0.7070
1465,1776426825349,271563,276.60,299.30,23.04,33.02,42.667884,-83.218290,93.00,75.31,24.71,-1.1880,1.3820,1.0500,0.0740,0.0330,0.6910
1466,1776426825549,271763,251.80,274.50,22.68,32.76,42.667896,-83.218293,99.00,99.38,22.61,-1.1650,1.3450,0.9990,0.0990,0.0060,0.6730
1467,1776426825750,271964,229.70,250.70,22.70,32.32,42.667904,-83.218300,118.00,125.00,20.58,-1.1310,1.3030,1.0500,0.0050,-0.0080,0.6510
1468,1776426825950,272164,207.50,226.40,22.27,32.01,42.667908,-83.218312,148.00,152.29,18.63,-1.0850,1.2560,1.0050,-0.1300,0.1520,0.6280
1469,1776426826150,272364,185.00,205.20,22.28,31.65,42.667908,-83.218323,126.00,181.35,16.77,-1.0290,1.2040,1.0410,0.0610,-0.1680,0.6020
1470,1776426826350,272564,165.60,184.30,22.16,31.27,42.667904,-83.218332,89.00,212.25,15.04,-0.9620,1.1490,0.9560,0.1670,-0.1370,0.5740
1471,1776426826550,272764,147.10,166.10,21.80,30.71,42.667898,-83.218335,148.00,245.01,13.45,-0.8860,1.0890,0.9890,-0.0510,-0.1020,0.5440
1472,1776426826750,272964,131.70,147.40,21.79,30.21,42.667892,-83.218334,52.00,279.55,12.01,-0.8000,1.0250,0.9660,0.1340,-0.1570,0.5120
1473,1776426826950,273164,117.50,133.50,21.60,29.74,42.667888,-83.218329,79.00,315.65,10.73,-0.7070,0.9570,1.0490,-0.0510,0.0850,0.4790
1474,1776426827150,273364,105.70,118.40,21.24,29.12,42.667888,-83.218322,62.00,352.85,9.64,-0.6070,0.8860,1.0280,0.1610,0.1040,0.4430
1475,1776426827350,273564,95.70,108.90,21.21,28.50,42.667890,-83.218317,119.00,30.45,8.74,-0.5000,0.8120,0.9830,-0.0880,-0.1220,0.4060
1476,1776426827351,273565,,,,,,,,,,,,,,,
1477,1776426827551,273765,86.90,99.30,20.89,27.84,42.667894,-83.218315,80.00,67.44,8.04,-0.3890,0.7350,1.0210,-0.1070,-0.1460,0.3680
1478,1776426827751,273965,82.50,92.10,20.54,27.23,42.667897,-83.218316,65.00,102.57,7.55,-0.2740,0.6550,0.9520,0.0230,-0.1700,0.3280
1479,1776426827951,274165,80.70,89.20,20.48,26.63,42.667900,-83.218320,119.00,134.49,7.27,-0.1560,0.5730,0.9880,0.0290,0.1840,0.2870
1480,1776426828151,274365,79.80,88.20,20.14,25.99,42.667901,-83.218324,136.00,161.97,7.20,-0.0360,0.4890,0.9870,0.1580,0.0150,0.2450
1481,1776426828351,274565,81.60,88.70,20.18,25.28,42.667901,-83.218329,90.00,184.16,7.36,0.0840,0.4030,0.9650,0.1870,0.1780,0.2020
1482,1776426828551,274765,87.90,91.70,20.34,24.58,42.667899,-83.218334,140.00,200.72,7.72,0.2030,0.3160,1.0080,-0.1830,-0.1800,0.1580
1483,1776426828751,274965,93.80,99.20,20.68,23.79,42.667897,-83.218339,140.00,211.82,8.30,0.3200,0.2270,0.9970,-0.0520,-0.0310,0.1140
1484,1776426828951,275165,105.20,106.80,21.73,22.97,42.667894,-83.218344,150.00,217.97,9.08,0.4340,0.1380,0.9660,0.0670,0.1070,0.0690
1485,1776426829151,275365,,,20.99,22.32,,,,,,,,,,,
1486,1776426829152,275366,117.20,116.60,21.94,22.29,42.667891,-83.218349,138.00,219.92,10.06,0.5430,0.0480,0.9990,-0.1480,0.0170,0.0240
1487,1776426829352,275566,130.70,129.70,21.31,21.60,42.667888,-83.218355,54.00,218.41,11.22,0.6470,-0.0420,0.9570,0.0990,-0.1970,-0.0210
1488,1776426829552,275766,147.60,144.30,21.80,20.93,42.667884,-83.218362,53.00,214.18,12.56,0.7450,-0.1320,1.0250,0.0120,0.1470,-0.0660
1489,1776426829752,275966,165.00,162.60,21.97,20.23,42.667881,-83.218371,138.00,207.82,14.07,0.8350,-0.2210,1.0150,-0.1390,0.1820,-0.1100
1490,1776426829952,276166,185.50,180.10,21.98,19.51,42.667878,-83.218381,107.00,199.85,15.72,0.9170,-0.3090,1.0180,-0.1180,0.1230,-0.1550
1491,1776426830152,276366,207.10,199.50,22.05,18.91,42.667877,-83.218392,90.00,190.67,17.50,0.9900,-0.3970,0.9950,-0.1690,0.1440,-0.1980
1492,1776426830352,276566,230.00,221.80,22.23,18.14,42.667876,-83.218406,141.00,180.60,19.39,1.0530,-0.4830,1.0020,-0.0360,-0.1990,-0.2410
1493,1776426830552,276766,253.50,243.50,22.41,17.49,42.667878,-83.218420,64.00,169.86,21.38,1.1050,-0.5670,0.9620,-0.0310,0.1890,-0.2840
1494,1776426830752,276966,278.10,267.30,22.84,16.79,42.667883,-83.218435,102.00,158.65,23.44,1.1460,-0.6490,1.0140,-0.0490,0.0920,-0.3250
1495,1776426830952,277166,,,23.02,16.21,,,,,,,,,,,
1496,1776426830953,277167,302.50,291.40,23.36,16.84,42.667890,-83.218449,148.00,147.10,25.56,1.1760,-0.7290,0.9790,-0.1130,0.1470,-0.3650
1497,1776426831153,277367,329.80,315.00,22.96,15.59,42.667899,-83.218463,71.00,135.32,27.71,1.1940,-0.8070,1.0060,-0.1000,0.0260,-0.4030
1498,1776426831353,277567,355.40,341.20,23.10,14.90,42.667912,-83.218474,117.00,123.38,29.87,1.2000,-0.8810,0.9800,0.1620,0.1530,-0.4410
1499,1776426831553,277767,380.60,364.40,23.25,14.31,42.667927,-83.218482,63.00,111.35,32.02,1.1940,-0.9520,1.0320,0.1860,0.0480,-0.4760
1500,1776426831753,277967,405.90,389.60,23.11,13.76,42.667943,-83.218485,62.00,99.26,34.14,1.1760,-1.0200,1.0120,0.0480,-0.0670,-0.5100
1501,1776426831953,278167,430.10,411.70,23.32,13.32,42.667961,-83.218484,132.00,87.14,36.20,1.1470,-1.0840,0.9640,0.0670,0.1030,-0.5420
1502,1776426832153,278367,454.20,436.10,23.32,12.89,42.667980,-83.218478,85.00,75.01,38.19,1.1060,-1.1440,0.9790,-0.0520,0.1990,-0.5720
1503,1776426832353,278567,475.80,457.00,23.40,12.32,42.667998,-83.218465,70.00,62.89,40.09,1.0540,-1.2000,1.0130,0.1420,0.1320,-0.6000
1504,1776426832553,278767,497.20,477.00,23.48,11.95,42.668014,-83.218447,134.00,50.79,41.87,0.9910,-1.2520,1.0040,0.1240,-0.1450,-0.6260
1505,1776426832754,278968,516.30,495.30,23.33,11.53,42.668027,-83.218424,126.00,38.71,43.52,0.9180,-1.2990,0.9790,0.1750,0.1410,-0.6500
1506,1776426832954,279168,533.80,513.10,23.29,11.33,42.668037,-83.218397,73.00,26.64,45.03,0.8370,-1.3420,1.0250,0.0860,0.1230,-0.6710
1507,1776426833154,279368,551.30,527.80,23.20,10.97,42.668043,-83.218366,149.00,14.60,46.38,0.7470,-1.3800,1.0090,0.0310,0.0190,-0.6900
1508,1776426833354,279568,563.60,541.60,22.88,10.60,42.668044,-83.218334,75.00,2.58,47.54,0.6490,-1.4130,0.9610,0.1000,-0.0820,-0.7060
1509,1776426833554,279768,576.40,553.10,22.71,10.45,42.668040,-83.218302,79.00,350.57,48.53,0.5450,-1.4400,1.0010,-0.1790,0.0330,-0.7200
1510,1776426833754,279968,585.30,562.70,22.86,10.27,42.668031,-83.218270,73.00,338.56,49.31,0.4360,-1.4630,1.0060,0.0670,0.1190,-0.7310
1511,1776426833954,280168,593.10,569.20,22.61,10.13,42.668018,-83.218242,58.00,326.56,49.89,0.3220,-1.4800,0.9970,-0.1310,0.0960,-0.7400
